"Thank you for all you have been doing to fight the spread of this virus, and to protect our NHS.
 
We can beat this… https://t.co/u79PAr9WmY"
"If you are contacted by an NHS contract tracer who tells you that you have been in contact with someone who has tes… https://t.co/aNL7urzrI0"
"If you have coronavirus symptoms (a high temperature, a new continuous cough, or a loss or change to sense of taste… https://t.co/iRb9wudPUq"
"RT @10DowningStreet: On #WorldEnvironmentDay, we're pledging £10.9 million to protect rare wildlife and habitats, including: 
 
🐢Turtles in…"
"We’re reminded on #WorldEnvironmentDay that nobody can do this alone. That’s why we must move towards a greener, cl… https://t.co/ekz7Nts6vY"
"As we come through this pandemic and begin to rebuild our economies, it’s time to invest in the industries, infrast… https://t.co/nmVr12KRcq"
"This period has undoubtedly increased our gratitude for and appreciation of the green spaces and nature around us –… https://t.co/hZdp6d8HYk"
"Whilst we are all rightly focused on beating coronavirus, we cannot lose sight of the need to protect our people an… https://t.co/73WJiey5lA"
"2/2: Together we rise to fulfil the greatest shared endeavour of our lifetimes: the triumph of humanity over diseas… https://t.co/QGP2zLnSM0"
"1/2: It was a privilege to host yesterday’s Global Vaccine Summit, bringing together countries to vaccinate against… https://t.co/QlYaeOKQSM"
"RT @10DowningStreet: WATCH LIVE: Prime Minister @BorisJohnson closes the Global Vaccine Summit @gavi #VaccinesWork #GVS2020 https://t.co/bZ…"
"Let’s continue to fight this virus by staying alert, keeping 2 metres away from others, and regularly washing our h… https://t.co/bAKd3MlR9e"
"Today I call on countries to back @Gavi, the Global Vaccine Alliance. 

Let’s fortify this lifesaving alliance and… https://t.co/rPApehOMXO"
"We all have a role to play in beating this virus. Thank you for all that you are doing. 

#StayAlert https://t.co/lPhIojTnp4"
"I have no doubt that the British public will continue to show the same resolve in fighting the virus as they have t… https://t.co/tt5ZcBoDPp"
"RT @BritishArmy: #OTD in 1940, Operation Dynamo, the evacuation of the British and Allied armies from the beaches near Dunkirk, concluded.…"
"RT @10DowningStreet: WATCH LIVE: #coronavirus press conference (3 June 2020)
 
Speakers:

🔵@BorisJohnson, Prime Minister
🔵 Prof Chris Whitt…"
"If you are experiencing symptoms of #coronavirus, you should self-isolate and ask for a test. 
 
Home testing kits… https://t.co/qMvhPvRPLt"
"Thank you for all that you are doing to fight this virus. 
 
As we begin to ease some restrictions, it’s important… https://t.co/7AryjH4KFt"
"Britain wants nothing more than for Hong Kong to succeed under “one country, two systems”. I hope that China wants… https://t.co/6Dm0HdMxDe"
"If you are contacted by NHS Test and Trace, follow their instructions and self-isolate. 
 
This will help to contai… https://t.co/WjqHwO5Hmz"
"If you have symptoms of #coronavirus, you should self-isolate and get yourself tested. 
 
Symptoms include: 
⚫ a hi… https://t.co/4NEZJU8ooV"
"During #VolunteersWeek I want to say a big thank you to all the volunteers across the UK. 
 
Whether you’ve helped… https://t.co/Mm9UaDz7oY"
"At the start of #PrideMonth, I want to thank those in the LGBT community and campaigners for their inspirational wo… https://t.co/vTwynV3Kn9"
"You are eligible for a test if you have #coronavirus symptoms:
 
🔵 a high temperature 
🔵 a new continuous cough 
🔵… https://t.co/ROXKJv1Mim"
"As we begin to ease some restrictions in England today, it’s important that we all #StayAlert to the risk of corona… https://t.co/Q9axgK34bK"
"From today, in England, you will be allowed to meet up to five friends in public outdoor places or in your garden.… https://t.co/Y0wKLAxnTJ"
"RT @10DowningStreet: Have you got symptoms of coronavirus? 

If so, you must get tested. Click below ⬇️"
"RT @10DowningStreet: Stay alert by washing your hands regularly, using soap and water.

#StayAlert https://t.co/yWGgQLCPog"
"I know many of you will be enjoying the warmer weather today. 
 
If you’re out exercising or meeting a friend, reme… https://t.co/kQOqM1qlD0"
